252,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
253,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
254,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
255,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
256,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
257,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
258,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
259,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
260,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
261,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
262,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
263,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
264,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
265,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
266,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
267,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
268,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
269,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
270,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
271,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
272,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
273,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
274,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
275,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
276,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
277,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
278,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
279,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
280,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
281,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
282,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
283,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
284,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
285,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
286,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
287,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
288,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
289,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
290,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
291,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
292,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
293,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
294,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
295,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
296,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
297,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
298,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
299,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
300,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
301,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
302,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
303,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
304,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
305,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
306,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
307,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
308,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
309,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
310,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
311,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
312,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
313,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
314,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
315,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
316,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
317,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
318,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
319,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
320,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
321,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
322,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
323,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
324,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
325,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
326,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
327,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
328,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
329,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
330,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
331,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
332,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
333,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
334,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
335,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
336,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
337,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
338,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
339,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
340,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
341,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
342,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
343,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
344,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
345,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
346,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
347,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
348,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
349,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
350,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
351,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
352,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
353,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
354,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
355,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
356,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
357,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
358,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
359,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
360,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
361,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
362,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
363,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
364,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
365,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
366,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
367,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
368,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
369,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
370,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
371,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
372,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
373,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
374,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
375,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
376,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
377,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
378,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
379,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
380,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
381,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
382,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
383,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
384,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
385,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
386,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
387,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
388,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
389,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
390,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
391,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
392,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
393,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
394,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
395,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
396,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
397,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
398,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
399,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
400,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
401,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
402,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
403,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
404,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
405,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
406,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
407,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
408,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
409,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
410,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
411,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
412,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
413,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
414,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
415,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
416,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
417,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
418,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
419,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
420,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
421,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
422,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
423,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
424,G-shok,10,8,one per box,29.0,10.0,22.0,9.0,1
